thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
0.5,1949.4,307.0,sand,"1949.4, 183730109.4, 398081903.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1949.4,257.12,sand,"1949.4, 128876965.4, 279233425.1, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.1,1949.4,307.0,clay,,,"127392.3, 0.54, 0.12, 0.024, 1.0"
0.4,1949.4,307.0,sand,"1949.4, 183730109.4, 398081903.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.3,1949.4,166.0,sand,"1949.4, 53717990.6, 116388979.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.2,1949.4,216.06,sand,"1949.4, 91002291.1, 197171630.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,1949.4,160.3,silt,,"50092260.2, 500922.6, 0.2, 0.2",
0.5,1949.4,166.0,clay,,,"142104.2, 0.54, 0.18, 0.036, 1.0"
0.5,2011.2,154.38,silt,,"47932739.7, 479327.4, 0.2, 0.2",
1.0,2000.6,160.3,silt,,"51407295.3, 514073.0, 0.2, 0.2",
1.0,2108.2,154.38,silt,,"50245960.5, 502459.6, 0.2, 0.2",
1.0,2010.0,165.78,silt,,"55240846.9, 552408.5, 0.2, 0.2",
1.0,2006.5,154.38,silt,,"47820583.5, 478205.8, 0.2, 0.2",
0.5,1947.1,174.0,silt,,"58949152.9, 589491.5, 0.2, 0.2",
0.5,1947.1,206.4,clay,,,"178440.8, 0.54, 0.12, 0.024, 1.0"
1.0,2009.4,188.72,clay,,,"195521.5, 0.55, 0.18, 0.036, 1.0"
1.0,2012.4,239.21,clay,,,"203221.8, 0.55, 0.12, 0.024, 1.0"
1.0,2001.2,235.8,clay,,,"208030.1, 0.55, 0.12, 0.024, 1.0"
